tamano_poblacion,num_generaciones,prob_cruce,prob_mutacion,cada_k_gen,max_iter_local,semilla,makespan,balance,energia,tamano_frente,score_agregado,tiempo
100,500,0.6,0.1,10,5,27,1563.0000218140572,283.2106550252969,624.7037986795639,100,2.617969525771681,27.182955741882324
100,500,0.6,0.1,10,5,20,1550.0151488655385,284.7408011235322,623.7614633084484,100,2.6152313829042315,43.69504642486572
100,500,0.6,0.1,10,5,28,1548.7356979447638,279.76941000713293,624.0253492433891,100,2.5983973336295714,27.235624313354492
100,500,0.6,0.1,10,5,22,1561.6398458209076,282.95480984450865,624.654605689996,100,2.6163663448064294,44.0814311504364
100,500,0.6,0.15,5,3,0,1552.952107629159,281.9527615562037,624.0634988058622,100,2.607837876343633,29.993330717086792
100,500,0.6,0.15,5,3,6,1553.0365787936205,283.34707768696614,624.0284745840261,100,2.6124777977591154,30.483730792999268
100,500,0.6,0.1,10,5,29,1546.7923979240572,283.80159942921995,623.5769225064081,100,2.6102257054019162,46.27192807197571
100,500,0.6,0.15,5,3,10,1561.165496882935,282.4758294719743,624.7079996074956,100,2.614608846120661,31.158788204193115
100,500,0.6,0.15,5,3,13,1566.2024785451786,284.80017812865555,624.8549401826643,100,2.625085080914771,31.71908140182495
100,500,0.6,0.15,5,3,15,1562.0739474505049,279.9185794874844,624.9081624020635,100,2.6068248516388626,31.537550449371338
100,500,0.6,0.15,5,3,17,1553.1091963636472,285.4294664520866,623.7917833554312,100,2.6191172721013,31.450573921203613
100,500,0.6,0.15,5,3,1,1549.5725191363965,281.94096193075984,623.8532644524415,100,2.605808415221838,49.593143463134766
100,500,0.6,0.15,5,3,19,1558.5315233140582,284.0963283584577,624.3775519274379,100,2.6182214541767994,31.96213984489441
100,500,0.6,0.15,5,3,2,1556.401859424057,284.6214680912189,624.2285832765273,100,2.6186942756492257,49.45244646072388
100,500,0.6,0.15,5,3,21,1559.937365059399,277.66425036037936,624.8620857473697,100,2.5981763062272067,32.26041221618652
100,500,0.6,0.15,5,3,3,1543.1459817469201,283.47061624989334,623.2282126842593,100,2.606801063160142,49.98342323303223
100,500,0.6,0.15,5,3,4,1561.101689965521,282.44023946007,624.6981832463321,100,2.614444285915849,50.08267951011658
100,500,0.6,0.15,5,3,5,1556.6007181846153,281.32041176518777,624.3844581355224,100,2.6080128623127274,50.70228576660156
100,500,0.6,0.15,5,3,8,1556.0695540848749,281.38468452672845,624.4357342162858,100,2.608034774345274,50.4125120639801
100,500,0.6,0.15,5,3,7,1555.4207138591717,283.63008577660395,624.1109443280618,100,2.614731039510735,51.02936315536499
100,500,0.6,0.15,5,3,9,1544.29278736642,281.9184270833488,623.5397676379808,100,2.602645580586726,50.416725635528564
100,500,0.6,0.15,5,3,23,1546.935612098587,281.4316123652109,623.6453120068868,100,2.602495054895549,31.261367321014404
100,500,0.6,0.15,5,3,14,1543.8743651342575,281.09335502727293,623.4819832234193,100,2.5996035801200663,51.13786697387695
100,500,0.6,0.15,5,3,11,1561.6866397638153,284.07457523196297,624.5978577172928,100,2.620041224536964,51.628207206726074
100,500,0.6,0.15,5,3,12,1557.6424022622698,282.1086139515596,624.4756785993278,100,2.6112913599210876,51.519911766052246
100,500,0.6,0.15,5,3,24,1560.1468323280872,282.4414586098637,624.7318709902539,100,2.6140190462782376,30.2933669090271
100,500,0.6,0.15,5,3,16,1559.9923166442584,282.1906275601032,624.5540446760757,100,2.6128516473454386,51.87947344779968
100,500,0.6,0.15,5,3,18,1555.420878307168,278.13260894809827,624.8109472471435,100,2.5974062031431644,51.863868713378906
100,500,0.6,0.15,5,3,20,1565.5281409200873,284.68435641868325,624.8375613780296,100,2.6243370128718873,51.88498377799988
100,500,0.6,0.15,5,3,26,1550.023546555329,278.03124356289294,624.4213836908436,100,2.593813133283751,30.457114458084106
100,500,0.6,0.15,5,3,22,1563.3084317141993,282.60008851188087,624.7502809724697,100,2.616154912285945,52.176756620407104
100,500,0.6,0.15,5,3,27,1559.9042487781123,282.5100745572231,624.6927084126664,100,2.6140705277883707,30.239225149154663
100,500,0.6,0.15,5,3,28,1558.3418843449006,277.9677085874382,624.6839890152663,100,2.598135669390482,30.319623708724976
100,500,0.6,0.15,5,3,29,1546.3836587921091,279.60091382130736,623.9584610153012,100,2.596564105488938,29.98801875114441
100,500,0.6,0.15,5,5,1,1566.006667382854,282.3196501220901,625.0247334133121,100,2.6169613104031253,32.8760027885437
100,500,0.6,0.15,5,5,3,1547.954709209421,282.0031166814552,623.7501977443484,100,2.6050594546062493,32.81127882003784
100,500,0.6,0.15,5,3,25,1560.4173191593668,282.3634635126501,624.6411402799024,100,2.613764690735997,49.62743544578552
100,500,0.6,0.15,5,5,10,1551.9714292715205,282.36664585412666,624.034275957736,100,2.608685404565329,33.20675611495972
100,500,0.6,0.15,5,5,14,1544.2258628689906,281.6684290474509,623.4650634111982,100,2.60167207122771,32.728394746780396
100,500,0.6,0.15,5,5,0,1553.7507024368686,285.1649980830498,624.0257985215013,100,2.618890771287888,54.50694704055786
100,500,0.6,0.15,5,5,2,1552.1410032706551,277.02677680605416,624.4906119324835,100,2.5916225366066747,54.41154861450195
100,500,0.6,0.15,5,5,4,1561.0288817240573,283.7649785310407,624.5496727245519,100,2.618611520810096,54.543548345565796
100,500,0.6,0.15,5,5,18,1558.6016951269517,284.58773242609715,624.417896623464,100,2.6199521889220816,32.83651804924011
100,500,0.6,0.15,5,5,5,1560.5148989105965,283.3370352408966,624.628090294174,100,2.617040076869012,54.43144607543945
100,500,0.6,0.15,5,5,20,1562.6640069372907,283.03650450527414,624.65414163362,100,2.617150077962826,32.6400842666626
100,500,0.6,0.15,5,5,21,1558.5726261270152,282.02617867278406,624.4283469087095,100,2.6114140708899916,32.80429410934448
100,500,0.6,0.15,5,5,6,1553.5910584260293,282.75037234961405,624.1087939956965,100,2.6108807618008183,54.35859489440918
100,500,0.6,0.15,5,5,22,1561.858701896197,282.2335337561912,624.7475230136054,100,2.614204258250077,32.573665618896484
100,500,0.6,0.15,5,5,8,1561.418822037179,284.6877775405945,624.5785350024678,100,2.621923719490763,54.617942810058594
100,500,0.6,0.15,5,5,7,1559.9985792988157,284.6255649757892,624.4677676449166,100,2.620847983823348,55.14063549041748
100,500,0.6,0.15,5,5,9,1563.364915128207,283.18421519418644,624.7464555664451,100,2.618124778068218,54.532073736190796
100,500,0.6,0.15,5,5,23,1576.9079400451787,285.49111754918516,625.5234919724363,100,2.633696017051925,33.01970815658569
100,500,0.6,0.15,5,5,24,1563.8812804676586,283.79344908728655,624.7081393726144,100,2.6203590029618526,33.06341910362244
100,500,0.6,0.15,5,5,11,1562.2148006941236,282.5558690801204,624.5994363523848,100,2.615245206355632,54.42781162261963
100,500,0.6,0.15,5,5,12,1557.013051238372,284.0145673877481,624.1164863473751,100,2.616816730741263,54.70138621330261
100,500,0.6,0.15,5,5,13,1562.1629400451786,284.0699347105012,624.6423813114882,100,2.6203275114073383,54.75056076049805
100,500,0.6,0.15,5,5,15,1548.4867751376803,278.7625079292701,623.9443254062402,100,2.5948007836277025,54.23746109008789
100,500,0.6,0.15,5,5,16,1545.6935985501855,282.21371065199804,623.5942466920658,100,2.6044080919608943,54.53603720664978
100,500,0.6,0.15,5,5,17,1554.489192333818,283.70283934532813,624.1464017860176,100,2.6145584441551706,54.316954374313354
100,500,0.6,0.15,5,5,26,1555.2986604837956,285.23070465109953,624.1087641216794,100,2.6200022944908192,33.20602059364319
100,500,0.6,0.15,5,5,19,1553.1118690592098,283.99621765207286,623.8694638665579,100,2.614452084607788,54.05060434341431
100,500,0.6,0.15,5,5,27,1547.5355523589649,282.8104696360822,623.6457408803327,100,2.6073918286049937,32.58372688293457
100,500,0.6,0.15,10,3,1,1552.8305669812619,283.18232693213326,624.0651882288947,100,2.6118780707342584,26.545859575271606
100,500,0.6,0.15,10,3,3,1543.9738364043833,286.01534577166296,623.1066867838987,100,2.615523813799019,26.44185972213745
100,500,0.6,0.15,10,3,4,1547.0250131130788,282.3416961772425,623.7712968412104,100,2.605753346444315,26.573880910873413
100,500,0.6,0.15,10,3,6,1548.9259218599047,280.20507203444606,624.0212147432708,100,2.599938745916112,26.281439304351807
100,500,0.6,0.15,10,3,10,1551.68399661167,281.6763833409608,624.0754732894723,100,2.6062996665225695,26.426136255264282
100,500,0.6,0.15,5,5,25,1560.544834507302,281.8267504396337,624.5822325106162,100,2.61195525087712,54.02094769477844
100,500,0.6,0.15,10,3,11,1561.2900257328313,282.7392995139946,624.6372560058713,100,2.6154482817309757,26.61133646965027
100,500,0.6,0.15,10,3,0,1552.0414181364533,282.08235248582275,624.050440769382,100,2.6077958470248483,43.87298560142517
100,500,0.6,0.15,10,3,2,1557.4887542132683,277.11606071447085,624.8042212194404,100,2.5950420383731183,43.731444358825684
100,500,0.6,0.15,10,3,18,1548.9886474240577,284.7934754003084,623.5158056069774,100,2.6145427735325484,26.71040105819702
100,500,0.6,0.15,10,3,5,1548.9024661306578,282.44165674608746,623.8263601177937,100,2.6071039366729445,43.561930894851685
100,500,0.6,0.15,10,3,7,1549.7584114339247,281.8515676167481,623.966621556558,100,2.6057653190440626,43.640565633773804
100,500,0.6,0.15,10,3,9,1549.1899777816475,282.3355612945688,623.8020497756658,100,2.6068593119331944,43.98694324493408
100,500,0.6,0.15,5,5,28,1548.3510426441662,282.9645805614046,623.6961085309276,100,2.608385230618566,53.9444305896759
100,500,0.6,0.15,10,3,8,1565.1416393147376,281.52314065780104,624.9595393642904,100,2.6137806304656923,44.51834034919739
100,500,0.6,0.15,10,3,20,1549.4067087685683,280.5913589233241,623.8924012903143,100,2.601282743114861,26.60150384902954
100,500,0.6,0.15,5,5,29,1543.9672899876666,283.59178529057806,623.4704253805033,100,2.607961632220289,54.29899525642395
100,500,0.6,0.15,10,3,21,1558.8510937509377,280.93961846072676,624.5635888854363,100,2.608124640152324,26.519293785095215
100,500,0.6,0.15,10,3,22,1548.3157643977167,279.2999483634104,624.0230231187679,100,2.5966191716751332,26.315091609954834
100,500,0.6,0.15,10,3,23,1556.1879610813564,280.78199278780954,624.3706239923831,100,2.6059919907748763,26.52339768409729
100,500,0.6,0.15,10,3,24,1563.5599400451788,283.90249062379763,624.7184181016776,100,2.620576488437645,26.651617527008057
100,500,0.6,0.15,10,3,12,1559.6205867338901,283.07776511795805,624.5180609952131,100,2.6155715023247286,44.31915545463562
100,500,0.6,0.15,10,3,14,1558.6195361743637,283.99025328677203,624.4190765032457,100,2.6179711978572495,44.05847239494324
100,500,0.6,0.15,10,3,13,1544.3946265037096,284.79566092231573,623.382426743997,100,2.612062506912903,44.389840841293335
100,500,0.6,0.15,10,3,15,1553.6556594240571,277.97765671271236,624.3461919994666,100,2.595343150182212,43.918965101242065
100,500,0.6,0.15,10,3,16,1545.48347153342,284.26157208965856,623.411559905077,100,2.6108682521204436,43.829973220825195
100,500,0.6,0.15,10,3,17,1564.667813491066,282.2748780900831,624.8386831946386,100,2.6158768573238653,43.92203211784363
100,500,0.6,0.15,10,3,25,1561.0694202240575,284.3233687713584,624.5253919868593,100,2.6204584040930223,26.66874670982361
100,500,0.6,0.15,10,3,27,1550.6944496655594,283.79126893126045,623.8269650837926,100,2.612499499961447,26.864560842514038
100,500,0.6,0.15,10,3,19,1562.2953835745311,283.9632711334727,624.5915562483199,100,2.6199655806821553,44.01562571525574
100,500,0.6,0.15,10,5,0,1560.0298817240584,283.86454582363996,624.4677542842462,100,2.618326885442133,28.244794130325317
100,500,0.6,0.15,10,5,6,1547.1912843833854,278.2207964044937,624.0134803650673,100,2.5924461259662914,27.846944570541382
100,500,0.6,0.15,10,3,26,1558.7321516976629,284.92513141743865,624.3673984829421,100,2.6210699403111635,44.30874156951904
100,500,0.6,0.15,10,5,8,1550.8665174118769,284.59538414990635,623.8436794955442,100,2.6152897956278323,27.768376350402832
100,500,0.6,0.15,10,5,9,1553.2822501556761,279.8400998124843,624.1705606775223,100,2.601113687325437,27.75052762031555
100,500,0.6,0.15,10,5,10,1554.755082286254,285.5843177607039,624.093524230403,100,2.6208874444841443,28.02660846710205
100,500,0.6,0.15,10,5,11,1554.9142892471607,277.7729367838901,624.477260029648,100,2.59547730537414,28.02537226676941
100,500,0.6,0.15,10,3,28,1560.7778431522197,283.525328830775,624.5739167281542,100,2.6177218034808183,44.178266286849976
100,500,0.6,0.15,10,3,29,1545.952087927378,281.2522194264002,623.6676109228118,100,2.601437171941421,44.184131383895874
100,500,0.6,0.15,10,5,18,1556.0494225998077,283.86986509983706,624.2861775130523,100,2.6160949914132448,27.964061975479126
100,500,0.6,0.15,10,5,1,1562.552888217435,285.9841837990752,624.434579517975,100,2.6266064560836946,46.384331464767456
100,500,0.6,0.15,10,5,19,1563.9742955453275,284.33358336837784,624.7854253925578,100,2.622316366704244,28.078078508377075
100,500,0.6,0.15,10,5,2,1556.7506343958228,284.50543992762124,624.2527857986992,100,2.618516477621457,46.42336106300354
100,500,0.6,0.15,10,5,4,1563.9282679605444,283.08891903374285,624.8053508938389,100,2.6181729367982323,46.37145924568176
100,500,0.6,0.15,10,5,3,1569.3946594240572,284.14640116403524,625.006702843167,100,2.624718718606194,46.643157958984375
100,500,0.6,0.15,10,5,5,1560.0298817240584,283.092867309728,624.4959616160045,100,2.6157949199173194,46.73526430130005
100,500,0.6,0.15,10,5,7,1562.5889887953213,284.1186027923579,624.6830421188523,100,2.620760849589595,46.608673095703125
100,500,0.6,0.15,10,5,21,1553.5313436441575,280.52880307518234,624.1922287961587,100,2.603564866067199,28.029592037200928
100,500,0.6,0.15,10,5,13,1553.1488350337095,284.3975566552083,624.0257614394951,100,2.616031646519209,46.40946173667908
100,500,0.6,0.15,10,5,12,1548.7529594240568,284.58944574066413,623.7112889076282,100,2.6140240925251397,46.73862600326538
100,500,0.6,0.15,10,5,14,1557.1277229843295,284.08386282929297,624.2974515397248,100,2.617363573122748,46.60593557357788
100,500,0.6,0.15,10,5,15,1556.8686055019916,285.99179837224335,624.2071653847307,100,2.623464819303327,46.3107008934021
100,500,0.6,0.15,10,5,22,1559.3288817240575,283.6442758490132,624.3178920820369,100,2.617028063333078,28.031628847122192
100,500,0.6,0.15,10,5,16,1562.3480981325952,280.26903937478926,624.8993092090868,100,2.6081174791857196,46.15242075920105
100,500,0.6,0.15,10,5,17,1562.5033586852196,282.1499246114954,624.7173579332652,100,2.614204796523688,46.56134057044983
100,500,0.6,0.15,10,5,24,1560.9593929673845,285.0337127588069,624.5305298933897,100,2.622778543622653,27.806859254837036
100,500,0.6,0.15,10,5,25,1555.280368311297,278.4522399076832,624.7492822770552,100,2.5983132918627665,27.924510717391968
100,500,0.6,0.15,10,5,26,1553.032577957124,281.9819891122431,624.109601869452,100,2.6080413982138277,27.972749948501587
100,500,0.6,0.15,10,5,27,1550.2148240080755,282.4155844120805,623.8815882632929,100,2.6077521051823433,27.94557237625122
100,500,0.6,0.15,10,5,20,1551.4863779471361,284.84475378032954,623.8667910841307,100,2.616463974551996,45.839890241622925
100,500,0.6,0.2,5,3,0,1561.3346643402056,283.30881706305934,624.6407842507667,100,2.6173740332147295,30.148897171020508
100,500,0.6,0.2,5,3,2,1561.0505348003928,284.49314981517387,624.4619738310863,100,2.620924300828518,30.40495491027832
100,500,0.6,0.15,10,5,23,1550.5250114092405,282.56920830226437,624.0038440249135,100,2.608593929604902,45.68569540977478
100,500,0.6,0.2,5,3,8,1554.1587160216045,282.0334346289977,624.2073803371696,100,2.6089156358272274,30.262744903564453
100,500,0.6,0.15,10,5,28,1551.0750919823997,280.4581328038127,624.1459687115066,100,2.6020350868298707,46.332345724105835
100,500,0.6,0.15,10,5,29,1548.5421598507453,283.8908858900067,623.7649855980741,100,2.6116668694607386,46.491748332977295
100,500,0.6,0.2,5,3,13,1555.4659668365598,279.52450436407753,624.4981739278305,100,2.6016215797668676,29.898824214935303
100,500,0.6,0.2,5,3,16,1550.203013832502,282.2232697696198,623.9852141013777,100,2.6072531881979044,30.008694648742676
100,500,0.6,0.2,5,3,17,1547.2185829593332,282.5671106898101,623.6911257361081,100,2.606486982925855,30.152766466140747
100,500,0.6,0.2,5,3,18,1551.1216539909212,282.8103903809787,623.8614904568759,100,2.6094928289180697,30.25860357284546
100,500,0.6,0.2,5,3,19,1554.0692213052816,282.83420388625956,624.1516424360558,100,2.6114604937535857,30.047318696975708
100,500,0.6,0.2,5,3,1,1559.681225998407,283.3334309749391,624.5200654344427,100,2.616456904964871,50.29603457450867
100,500,0.6,0.2,5,3,3,1557.0043564277266,278.51565447063854,624.7183958434805,100,2.599342544320964,50.3913676738739
100,500,0.6,0.2,5,3,5,1557.3086332471569,281.69099457942696,624.3995363342971,100,2.609623636175426,50.15886950492859
100,500,0.6,0.2,5,3,4,1562.7858686865109,285.3414429766589,624.615413561681,100,2.6248388112583294,50.402167558670044
100,500,0.6,0.2,5,3,6,1553.694044635148,283.982555551876,624.002808493473,100,2.6148881243859314,50.633570432662964
100,500,0.6,0.2,5,3,7,1561.6677135901698,283.62799690500714,624.5951059712371,100,2.6185392359611614,50.805174112319946
100,500,0.6,0.2,5,3,21,1550.503841926827,279.55073097601,624.1316966110703,100,2.5987044003278332,30.127506256103516
100,500,0.6,0.2,5,3,10,1553.0861988268312,282.8760102380839,624.0507171240457,100,2.6109641580032843,50.117769718170166
100,500,0.6,0.2,5,3,22,1552.5187380001153,280.7924630408681,624.1097633032099,100,2.603819621950394,30.404027938842773
100,500,0.6,0.2,5,3,11,1556.903955687754,280.4937128958798,624.5482605655252,100,2.605642821638036,50.08337068557739
100,500,0.6,0.2,5,3,9,1560.0298817240584,283.28532736011033,624.4828359731288,100,2.6164177025002,50.57678937911987
100,500,0.6,0.2,5,3,12,1558.659059888094,284.6920613968824,624.2989991298252,100,2.6201587809762623,49.851776123046875
100,500,0.6,0.2,5,3,14,1553.2164710096924,282.13573015691566,624.1079622702713,100,2.6086434726044763,50.45985007286072
100,500,0.6,0.2,5,3,15,1547.6117998275042,282.8247416379761,623.7508426466603,100,2.6076276710593778,50.14512920379639
100,500,0.6,0.2,5,3,24,1561.2633467901428,285.14860361980743,624.3616969763847,100,2.6230723001892646,30.322367668151855
100,500,0.6,0.2,5,3,20,1562.327661696493,284.5732346697602,624.5099166313831,100,2.621898303506566,50.06371760368347
100,500,0.6,0.2,5,3,27,1555.1195426051206,284.4765007480003,624.1332560748682,100,2.6174337110457064,29.9816997051239
100,500,0.6,0.2,5,3,28,1546.5766183648097,283.2049424761432,623.5007655499595,100,2.608020163459967,30.014039039611816
100,500,0.6,0.2,5,3,29,1554.8420566456573,284.18798252708746,624.0542529529333,100,2.6162203790601675,30.4292254447937
100,500,0.6,0.2,5,5,0,1558.170353314058,282.6375350180837,624.448908381976,100,2.6132801625010833,32.71497082710266
100,500,0.6,0.2,5,5,1,1563.2352961673082,284.22711924392667,624.6658058030296,100,2.6214211014724995,32.921732664108276
100,500,0.6,0.2,5,3,23,1575.6505825934594,281.015108186883,625.712810898513,100,2.6184177627270726,50.15514874458313
100,500,0.6,0.2,5,5,8,1558.5315233140582,283.9134983921931,624.3629256423291,100,2.617591126262905,32.978697776794434
100,500,0.6,0.2,5,3,25,1561.99783962135,284.86227783059627,624.5703435444442,100,2.622783193833297,50.52905797958374
100,500,0.6,0.2,5,3,26,1554.4027237420605,280.8080255945255,624.2379918747565,100,2.6049966736738623,50.3286247253418
100,500,0.6,0.2,5,5,10,1549.5371910165454,280.5040194514788,624.0850672049211,100,2.601332089686899,33.07166266441345
100,500,0.6,0.2,5,5,16,1552.3705148136162,283.3741787785457,624.0021824718075,100,2.612197542580733,32.82995271682739
100,500,0.6,0.2,5,5,2,1558.7729720937848,281.24518696857467,624.5348894696647,100,2.609063141851186,54.68330264091492
100,500,0.6,0.2,5,5,18,1551.3272551071318,282.0978106837318,623.9920374780103,100,2.607406859563163,32.89021158218384
100,500,0.6,0.2,5,5,3,1561.7859436249803,284.2137511984218,624.6006983974354,100,2.6205588544702323,54.94990086555481
100,500,0.6,0.2,5,5,4,1540.6945718503941,283.0336184099413,623.1989393804528,100,2.604076879739934,54.631078243255615
100,500,0.6,0.2,5,5,5,1550.2251317252149,284.5441617542623,623.7058824585027,100,2.6146015085556282,54.84295320510864
100,500,0.6,0.2,5,5,6,1553.7954287279913,280.4757692989478,624.2721389936906,100,2.6036342867800464,55.10927367210388
100,500,0.6,0.2,5,5,19,1553.84635083889,283.6855823990098,624.1114175008378,100,2.614129522703055,32.945040702819824
100,500,0.6,0.2,5,5,20,1572.2773505089035,282.4955169649658,625.3580320626771,100,2.6211590157034004,32.984102725982666
100,500,0.6,0.2,5,5,7,1553.757293090047,282.8707645464066,624.1526687245306,100,2.6114278646395177,55.15039849281311
100,500,0.6,0.2,5,5,21,1562.6859797663697,280.91812627410707,624.8712795604239,100,2.6104100006451,32.82451844215393
100,500,0.6,0.2,5,5,22,1553.2479958450263,281.65861973161327,624.0618603918388,100,2.6070030071114703,32.80991005897522
100,500,0.6,0.2,5,5,9,1571.9876594240573,280.6744156698619,625.4169045515073,100,2.6150279360661024,54.87034463882446
100,500,0.6,0.2,5,5,12,1555.4340394240578,284.7095051441566,624.0114651995757,100,2.6181936538109922,54.63797068595886
100,500,0.6,0.2,5,5,11,1550.2719957031973,282.7291432198227,623.7347731275187,100,2.608616151147463,54.74238133430481
100,500,0.6,0.2,5,5,13,1560.613699598816,282.8368355594636,624.6109993755169,100,2.615397729343597,54.71906638145447
100,500,0.6,0.2,5,5,14,1548.7529594240568,284.2523825646987,623.7136366876131,100,2.6129039025766616,54.604618549346924
100,500,0.6,0.2,5,5,15,1552.4038072348537,283.772181716995,623.9801890388568,100,2.61350944606292,54.96480202674866
100,500,0.6,0.2,5,5,17,1552.839757256137,277.05338202413924,624.4098990462544,100,2.591945293536515,54.14312934875488
100,500,0.6,0.2,5,5,24,1548.8566594240576,282.6556349386442,623.7886351368876,100,2.6077404011316343,32.73800349235535
100,500,0.6,0.2,5,5,27,1559.0959070063182,281.3889092277947,624.5245466750954,100,2.6096889080840397,33.291898250579834
100,500,0.6,0.2,10,3,0,1565.8079079149104,283.61646449629416,624.9465828388802,100,2.621073001572074,26.50177502632141
100,500,0.6,0.2,5,5,28,1561.035101021143,283.9433905624846,624.7150887379627,100,2.6194456458207047,33.10898780822754
100,500,0.6,0.2,10,3,5,1552.7708068537997,284.1539927596074,623.9474783301057,100,2.6149189197638374,26.56626319885254
100,500,0.6,0.2,10,3,6,1555.46496343716,284.65852645850464,624.1502830980866,100,2.6182374981489573,26.416805744171143
100,500,0.6,0.2,5,5,23,1552.3648521778823,279.7878610555974,624.167390578114,100,2.600476330433476,54.241214752197266
100,500,0.6,0.2,10,3,8,1554.0726791381253,285.98022517131005,624.0030194981993,100,2.62173664180419,26.47020196914673
100,500,0.6,0.2,10,3,9,1549.3325226658035,277.97742138408154,624.267605854435,100,2.5930685314528428,26.489363193511963
100,500,0.6,0.2,5,5,26,1545.0307253221822,283.5474743780348,623.543168205098,100,2.608449565166585,54.52491784095764
100,500,0.6,0.2,5,5,25,1561.5599400451788,284.4131329799865,624.5509623129172,100,2.621039407069569,55.25845813751221
100,500,0.6,0.2,10,3,17,1553.3728034857775,279.530161369075,624.2202570662099,100,2.600196830686772,26.48882293701172
100,500,0.6,0.2,10,3,1,1563.391729266779,284.2639921067221,624.634836409302,100,2.6215779855738472,44.21192789077759
100,500,0.6,0.2,10,3,3,1551.8379396386736,277.25349197930404,624.6619653365404,100,2.5924715126120748,43.74369263648987
100,500,0.6,0.2,10,3,2,1549.3095551832248,281.8930843829314,623.850598039852,100,2.605513532258315,44.0983030796051
100,500,0.6,0.2,10,3,18,1551.6950534307728,282.55995958478337,623.9796560417493,100,2.6091135672957346,26.70521569252014
100,500,0.6,0.2,10,3,4,1554.8257220720695,279.84012397098616,624.3561753771197,100,2.6021506676685404,44.66505455970764
100,500,0.6,0.2,10,3,7,1557.9707333140582,283.2867735186118,624.3562511627148,100,2.61521211338009,44.5692024230957
100,500,0.6,0.2,5,5,29,1559.5710618140577,283.1100312339459,624.4843012584333,100,2.6156060653893727,54.87036728858948
100,500,0.6,0.2,10,3,11,1547.7772642088032,280.6204022086831,623.78464563832,100,2.6004108951404694,44.16847586631775
100,500,0.6,0.2,10,3,10,1548.1958517607418,285.09364361141,623.602885893204,100,2.6152713368134575,44.42496204376221
100,500,0.6,0.2,10,3,12,1555.6625808810425,284.69871281152786,624.3595967977598,100,2.6187692809519376,44.47099566459656
100,500,0.6,0.2,10,3,19,1560.4351177988165,283.6629337628755,624.5077701235264,100,2.61791462876165,26.75467538833618
100,500,0.6,0.2,10,3,13,1561.1931456750606,282.88746484192285,624.5683864284206,100,2.615795341017874,44.20350098609924
100,500,0.6,0.2,10,3,20,1555.5336594240573,282.06118221162103,624.2457951121734,100,2.609750477720537,26.884585857391357
100,500,0.6,0.2,10,3,21,1559.6336212542024,280.43342080032943,624.6859702370739,100,2.607003408871638,26.66522240638733
100,500,0.6,0.2,10,3,22,1544.062475189653,284.10705322942346,623.5124471076062,100,2.609786815656152,26.597719192504883
100,500,0.6,0.2,10,3,14,1565.9996351557775,284.30729932733504,624.7811637985089,100,2.623235335047828,44.132267475128174
100,500,0.6,0.2,10,3,15,1554.515703388812,281.269425341305,624.5446765691321,100,2.607029283645135,44.56622862815857
100,500,0.6,0.2,10,3,24,1549.6967193808127,282.69650641178794,624.0022808940496,100,2.6086018775783417,26.546810150146484
100,500,0.6,0.2,10,3,16,1555.4892757204152,279.90032654932634,624.5592424140636,100,2.60297321552091,44.2981390953064
100,500,0.6,0.2,10,3,25,1560.9181153707198,280.0405134848854,624.7365590104337,100,2.606408234554645,26.636354207992554
100,500,0.6,0.2,10,3,28,1547.4965687478282,284.1396385789085,623.5190770526633,100,2.6116219516169377,26.558250427246094
100,500,0.6,0.2,10,5,2,1559.1640769079427,282.24578340500796,624.661827316293,100,2.6127753554939406,28.41426157951355
100,500,0.6,0.2,10,3,23,1549.0758434271243,284.88258185616,623.5356553801922,100,2.614911749872465,44.29324173927307
100,500,0.6,0.2,10,5,9,1550.1227588506847,282.6538077497965,623.8804723835372,100,2.608498556282098,28.112956523895264
100,500,0.6,0.2,10,5,11,1560.9884875518824,283.77503513030524,624.6329233344942,100,2.618743775164331,28.37476944923401
100,500,0.6,0.2,10,5,12,1558.5389983566388,282.9514680413312,624.4729902038544,100,2.614545331035882,28.100321292877197
100,500,0.6,0.2,10,5,13,1548.7146022039651,283.7088937167418,623.7042942488621,100,2.6110597481323534,28.103052139282227
100,500,0.6,0.2,10,3,26,1552.8301997609021,281.34334264676744,624.1750743235693,100,2.6059049196414414,44.64466571807861
100,500,0.6,0.2,10,3,27,1550.8947082206507,283.6908331242921,623.8751578217235,100,2.6123336899842373,44.67416763305664
100,500,0.6,0.2,10,5,16,1561.6677135901698,284.3425570304344,624.5389570551149,100,2.620840890308602,28.799687147140503
100,500,0.6,0.2,10,5,18,1550.7179647809605,281.8602983655788,624.0484080827267,100,2.6063910361082097,27.9949791431427
100,500,0.6,0.2,10,3,29,1561.6677082427495,284.2147157511632,624.564497997282,100,2.62045123709756,44.65898895263672
100,500,0.6,0.2,10,5,0,1562.1622373009477,282.8805573434678,624.6569903839061,100,2.616383438915232,46.97954058647156
100,500,0.6,0.2,10,5,1,1563.324200045179,283.9620178905108,624.6816487953848,100,2.620604515079604,46.95520210266113
100,500,0.6,0.2,10,5,3,1553.4954748661182,282.50648719329456,624.2025278671435,100,2.6101539250304366,47.27699255943298
100,500,0.6,0.2,10,5,4,1550.4223970385053,284.89460636539394,623.6327959667473,100,2.6157638806421097,46.804072856903076
100,500,0.6,0.2,10,5,19,1550.7166637805399,277.3434065371286,624.3008744229753,100,2.5916947457135207,27.776732921600342
