tamano_poblacion,num_generaciones,prob_cruce,prob_mutacion,cada_k_gen,max_iter_local,prom_makespan,prom_balance,prom_energia,prom_tiempo,prom_score
100,400,0.95,0.5,5,5,1554.7131292008285,282.72452759741844,624.2241291790232,33.804789272944134,2.611520412561842
100,400,0.95,0.5,10,3,1554.416139797828,281.99782917763764,624.216348301762,28.592530425389608,2.608938474255461
100,400,0.95,0.5,10,5,1553.8022131186526,282.4232873717416,624.1837299029106,28.593548496564228,2.610003107183575
100,400,0.95,0.5,20,3,1554.8004837150265,280.8865763533322,624.361133529037,27.38365768591563,2.605633306172007
100,400,0.95,0.5,20,5,1553.3198523390674,282.34289979335347,624.1264685869232,26.781165591875713,2.609412166319174
100,400,0.95,0.75,5,3,1555.9990923777173,279.4484895874268,624.5751805384436,31.637287751833597,2.6017447693923423
100,400,0.95,0.75,5,5,1556.5436124389776,279.80774375381105,624.5802658232278,33.3955118338267,2.6032218080034704
100,400,0.95,0.75,10,3,1556.9227771361266,279.45105705983536,624.6469119723777,29.950164206822713,2.602317643489959
100,400,0.95,0.75,10,5,1555.9672798850384,280.3790890492037,624.4870611474288,29.150018779436746,2.60470497650762
100,400,0.95,0.75,20,3,1556.4072503201448,280.459696468154,624.5332118661433,27.561474323272705,2.6052595827198384
100,400,0.95,0.75,20,5,1555.596745295122,279.60614499446035,624.5887209563112,27.795529294013978,2.602088457328587
100,400,0.95,0.1,5,3,1558.0354130336088,282.22027476992935,624.4270025053374,29.494219493865966,2.611790530757527
100,400,0.95,0.1,5,5,1556.9341089935542,281.33934211452146,624.4196026204321,33.54422380129496,2.6082928652886563
100,400,0.95,0.1,10,3,1555.278186897221,281.38978741693313,624.3011020023536,26.845812861124674,2.607463768651273
100,400,0.95,0.1,10,5,1556.2410322071546,282.4727683766936,624.2854578331438,27.3579860607783,2.611532779025618
100,400,0.95,0.1,20,3,1555.102766250151,282.1428676103321,624.2671855663251,25.111938468615215,2.6098378735875984
100,400,0.95,0.1,20,5,1556.6588495348756,282.37010468803487,624.3247398895422,26.203429571787517,2.6114555926173764
100,400,0.95,0.15,5,3,1557.0048077742604,282.59082774591934,624.3427089178299,29.46168723106384,2.6123899853037615
100,400,0.95,0.15,5,5,1556.0526067885053,281.70833325197987,624.3464200480586,33.33492464224498,2.6089775381123643
100,400,0.95,0.15,10,3,1555.2583365690652,281.37193246925386,624.3389953524182,27.02121806939443,2.607448460352167
100,400,0.95,0.15,10,5,1556.2469340391383,282.1904312278232,624.3391804965548,27.60129005908966,2.610671352774058
100,400,0.95,0.15,20,3,1554.7636810740407,281.68046762121736,624.2592581503038,24.803259841601054,2.608115672822465
100,400,0.95,0.15,20,5,1554.7535872450505,281.6890032113503,624.2655639771525,26.45016032854716,2.608148086199149
100,400,0.95,0.2,5,3,1555.755887024067,282.5995081132773,624.2630993586619,30.046837464968362,2.611680731544856
100,400,0.95,0.2,5,5,1555.4530501256907,282.5265072904652,624.2503122475755,32.793574746449785,2.611267709718075
100,400,0.95,0.2,10,3,1555.08020418042,282.6383282788372,624.2187092596555,27.20987420876821,2.6114088762477468
100,400,0.95,0.2,10,5,1556.0577375105165,282.1569691655404,624.3113521884765,28.194459040959675,2.6104254595763123
100,400,0.95,0.2,20,3,1554.394382436584,281.5557542169814,624.2413926992691,25.17220528125763,2.6074897900833762
100,400,0.95,0.2,20,5,1555.0230009494674,281.8954461273086,624.2777577584798,25.78258373737335,2.608988355792162
100,400,0.95,0.25,5,3,1556.2571595860238,282.00139503694146,624.3469174121007,30.316183527310688,2.610057397647723
100,400,0.95,0.25,5,5,1554.0056089172463,282.30189286002616,624.1566372913188,33.88616817792256,2.6096614529796422
100,400,0.95,0.25,10,3,1554.6923577253249,281.28212471205774,624.2896896417175,27.505628887812296,2.6067956750100705
100,400,0.95,0.25,10,5,1552.7289392687098,282.43203923936966,624.0735753533352,27.492008940378824,2.609338279508447
100,400,0.95,0.25,20,3,1556.3003771411832,281.95025226814414,624.34129817408,27.111564350128173,2.609900503046424
100,400,0.95,0.25,20,5,1554.3727792824147,282.19854829070493,624.1862665998693,25.82941299279531,2.6095428838481323
100,400,0.95,0.3,5,3,1555.4367913027568,281.30778704337655,624.3419928831423,30.863354961077373,2.607328151819503
100,400,0.95,0.3,5,5,1556.6525563090393,282.0777073600735,624.3894924818501,34.39015047550201,2.610570291947884
100,400,0.95,0.3,10,3,1555.6582878956801,282.109481775645,624.295215835713,27.07370021343231,2.6100443915367233
100,400,0.95,0.3,10,5,1555.0453660445778,282.1474161304344,624.2486820809708,28.459047571818033,2.6097979016679806
100,400,0.95,0.3,20,3,1555.8167614892564,282.01542397507427,624.2774590830722,26.234461251894633,2.6097847355421218
100,400,0.95,0.3,20,5,1554.9835020976038,282.2068463335109,624.2597795680239,26.086762340863547,2.6099809239243488
100,500,0.6,0.5,5,3,1558.2487384137419,280.96374673971934,624.6005014243693,40.545889886220294,2.6079566222788433
100,500,0.6,0.5,5,5,1557.1861565287504,280.80124902218296,624.5174257281843,44.087032397588096,2.606764992711915
100,500,0.6,0.5,10,3,1557.622445958349,281.60119800402947,624.5170843781374,36.9162517229716,2.609649146389945
100,500,0.6,0.5,10,5,1557.4368394307483,281.18127736332457,624.5144717246937,36.92755241394043,2.6081528752950662
100,500,0.6,0.5,20,3,1559.9886714503693,281.65414385475856,624.6835935023638,35.95350793202718,2.6112466154825187
100,500,0.6,0.5,20,5,1556.813729336984,281.1929408611974,624.4898803779346,34.54467683633168,2.6078450680790572
100,500,0.6,0.75,5,3,1557.7475407805439,280.0787573886889,624.6237333572047,42.29507886568705,2.6047892474342893
100,500,0.6,0.75,5,5,1557.9570838832415,279.75404744642753,624.6818747437623,46.527133750915525,2.6038947116350877
100,500,0.6,0.75,10,3,1556.942358556946,281.27660445335823,624.4728028071228,37.50400471687317,2.6081638647998426
100,500,0.6,0.75,10,5,1556.2792191548738,279.3276758444179,624.5847480107452,39.077179749806724,2.6014957881217993
100,500,0.6,0.75,20,3,1555.3084863871698,280.07047431525,624.5439520364956,35.71001625855764,2.603428136677507
100,500,0.6,0.75,20,5,1555.7617652841532,279.1392132591835,624.6092992231495,35.70729599793752,2.600643925729569
100,500,0.6,0.1,20,3,1555.1487474738278,281.5949825569265,624.2900240306109,32.0885027329127,2.6080672070656368
100,500,0.6,0.1,20,5,1556.639011947832,282.2575136857986,624.3463493553468,34.17455316384633,2.611101241148502
100,500,0.6,0.15,20,3,1557.5565888410115,282.59371942407074,624.4023571758296,32.305991903940836,2.6127607265614503
100,500,0.6,0.15,20,5,1553.7384700233356,282.15346978736244,624.1580425703792,33.16672056516011,2.609035147498656
100,500,0.6,0.2,20,3,1555.6411940231521,281.6330801574754,624.3627049697983,34.067142963409424,2.6085442522552538
100,500,0.6,0.2,20,5,1554.9841500028926,282.3604498728343,624.2507186971507,32.88646641572316,2.610480315573489
100,500,0.6,0.25,20,3,1555.972416013005,282.34983564953956,624.365583594482,32.66081917285919,2.6111031605447037
100,500,0.6,0.25,20,5,1555.385211730386,281.9704051783389,624.3093363366671,34.86579536596934,2.60946443694061
100,500,0.6,0.3,20,3,1553.7861693794098,281.12657268215816,624.2723604716936,33.044386529922484,2.605799318113604
100,500,0.6,0.3,20,5,1555.5185800550164,281.4182017596419,624.3738759760914,33.921566955248515,2.607782642525493
100,500,0.7,0.5,5,3,1555.789877356556,281.4401590152037,624.3978897233035,40.409623781840004,2.6080257873812953
100,500,0.7,0.5,5,5,1555.4759894126255,281.9258957807128,624.3258483196859,44.52517609596252,2.6093850496701445
100,500,0.7,0.5,10,3,1556.499160374828,281.20917552866575,624.4724526955862,35.84860064188639,2.6077170024671377
100,500,0.7,0.5,10,5,1556.5586882284435,281.7422642990577,624.425181639003,37.64122477372487,2.609456198881085
100,500,0.7,0.5,20,3,1554.6930322119047,280.77146676901225,624.3851226951707,33.516074355443315,2.6052301520433803
100,500,0.7,0.5,20,5,1556.8885549734912,281.3656960892444,624.5076788148409,34.89181995391846,2.6084837579959053
100,500,0.7,0.75,5,3,1555.1564555869952,280.0942314838046,624.4958341628687,41.05018603801727,2.603362572019802
100,500,0.7,0.75,5,5,1557.6879880165802,280.673690064273,624.5746608635656,44.523383378982544,2.606672476408579
100,500,0.7,0.75,10,3,1557.6882402248898,280.1508285435039,624.6352924830204,37.953130880991615,2.6050163473760586
100,500,0.7,0.75,10,5,1558.0023634363395,280.52093134249657,624.6393971764511,38.47387177149455,2.606412948826184
100,500,0.7,0.75,20,3,1555.5034266792704,280.69649782276434,624.4782857748086,35.67176036039988,2.6055185429033383
100,500,0.7,0.75,20,5,1556.678313366148,280.04057032106084,624.5912726607128,35.440796041488646,2.6040809710781043
100,500,0.7,0.1,20,3,1556.9909608083478,283.0096213365057,624.3362268261137,31.565201131502786,2.6137697803250703
100,500,0.7,0.1,20,5,1555.6268620629337,282.93557096059,624.2395540333813,34.53012859026591,2.6127027923763593
100,500,0.7,0.15,20,3,1553.606746033661,283.0937281607549,624.0947330193238,32.7603195587794,2.612013037866
100,500,0.7,0.15,20,5,1555.1143616895556,283.4087314124766,624.1836267441469,32.63074287573497,2.6139438475684806
100,500,0.7,0.2,20,3,1553.9321456692544,282.35941555462625,624.1697926556096,33.019110544522604,2.609835257048538
100,500,0.7,0.2,20,5,1555.334623857192,282.3754163371117,624.2729088899524,34.53749067783356,2.610737140990329
100,500,0.7,0.25,20,3,1553.8191330356128,282.6193922036863,624.1615716618693,31.631567358970642,2.610633595285145
100,500,0.7,0.25,20,5,1553.5739909081033,283.09505418874784,624.0997310360744,34.16641612847646,2.612008220420461
100,500,0.7,0.3,20,3,1552.5660746580354,281.9453086020547,624.1122004345938,34.37695622444153,2.607689590432906
100,500,0.7,0.3,20,5,1552.0717035302791,282.32024997267575,624.0773909309179,32.692588766415916,2.6086424815753704
100,500,0.8,0.5,5,3,1555.5751846383832,281.8060088244205,624.3744764546776,39.94004583358765,2.609104492859656
100,500,0.8,0.5,5,5,1552.0949285257257,281.4893370240832,624.1525829625123,45.769470763206485,2.6059918014324435
100,500,0.8,0.5,10,3,1555.3455710892683,281.4766362930211,624.3965028714549,35.72000109354655,2.607923243956783
100,500,0.8,0.5,10,5,1553.308008025361,282.2922997584483,624.1649310722789,36.25597666104635,2.609292523786954
100,500,0.8,0.5,20,3,1554.6472952596498,281.6928383270211,624.3156594576343,34.39854288101196,2.6081792888974675
100,500,0.8,0.5,20,5,1555.8213690871717,281.83195751929213,624.3859213188041,35.07064828077952,2.6093304305395177
100,500,0.8,0.75,5,3,1556.3671057279928,280.0444434555438,624.5834212385635,40.39721672534942,2.6039270613899475
100,500,0.8,0.75,5,5,1556.0568194441146,280.53983275625046,624.4793289465638,45.21859230995178,2.6052745126427452
100,500,0.8,0.75,10,3,1557.6591723384759,280.1817161569828,624.616361274009,38.1719601949056,2.6050777275601456
100,500,0.8,0.75,10,5,1557.4871057762311,281.7520303257271,624.498815084729,36.95458620389302,2.6100581517139623
100,500,0.8,0.75,20,3,1557.607073013659,280.62558663739117,624.6109444831927,35.94634564717611,2.6065235078931708
100,500,0.8,0.75,20,5,1557.673097528485,281.3839152341197,624.5552154785578,35.67849866549174,2.609004669275914
100,500,0.8,0.1,20,3,1554.9018580208624,282.61767707957733,624.1999387723625,30.912923407554626,2.6112240508552547
100,500,0.8,0.1,20,5,1555.560775216081,282.6256297729187,624.2522091239282,34.27247462272644,2.611654690361477
100,500,0.8,0.15,20,3,1555.989073748575,281.8448924958523,624.3434218999523,32.40879511833191,2.6093966860032514
100,500,0.8,0.15,20,5,1555.0383184607047,282.577711836534,624.2263691802185,31.871574274698894,2.611196821323873
100,500,0.8,0.2,20,3,1553.614551064934,282.7134665783447,624.1105374536553,33.76109414100647,2.6107719795369326
100,500,0.8,0.2,20,5,1551.7841097032813,282.64065733022125,624.0125552467135,33.11672621568044,2.6094740867810162
100,500,0.8,0.25,20,3,1553.2969675534928,283.57070208381134,624.0593013161016,32.03977422714233,2.6133974449838813
100,500,0.8,0.25,20,5,1555.7179793731084,283.3774790790723,624.2349974080952,34.04415822823842,2.614214868628359
100,500,0.8,0.3,20,3,1555.6143620294067,282.6973366459306,624.2763737063696,33.827925403912865,2.6119550275102386
100,500,0.8,0.3,20,5,1555.2731609026187,282.6994380261889,624.2651781555744,33.26606880823771,2.611775437903712
100,500,0.9,0.5,5,3,1555.8405327240662,282.37946735128804,624.3209065170151,39.88386658032735,2.6110721668430146
100,500,0.9,0.5,5,5,1553.9375371909666,281.8596690155113,624.2428662383554,44.685953601201376,2.6082765218448385
100,500,0.9,0.5,10,3,1555.1874439273981,282.085475702051,624.3000718083745,35.41817175547282,2.6097358864110705
100,500,0.9,0.5,10,5,1554.282288569282,281.9366936567786,624.249592536227,36.102203098932904,2.6087152553351793
100,500,0.9,0.5,20,3,1552.915132222272,282.24067994770763,624.148283997935,34.90232521692912,2.6089002383148303
100,500,0.9,0.5,20,5,1553.2725489904271,282.3728365621615,624.1649948190638,34.719232670466106,2.6095433413487013
100,500,0.9,0.75,5,3,1554.9887347330748,280.9409933054845,624.3889773826977,40.12399779955546,2.6059485984553405
100,500,0.9,0.75,5,5,1555.4680832503338,281.2842233747162,624.3695173288756,44.99821365674337,2.6073045728678528
100,500,0.9,0.75,10,3,1555.3753186715953,280.39665795434183,624.4667795687864,37.046508916219075,2.6044385852342504
100,500,0.9,0.75,10,5,1555.259236364899,280.68329503788607,624.4595077613247,37.73360430399577,2.605325612729677
100,500,0.9,0.75,20,3,1554.7932068414216,281.0093049451798,624.3798206421311,34.380068802833556,2.6060654589172105
100,500,0.9,0.75,20,5,1555.704230599781,280.61241159841336,624.5056403027479,36.8995690425237,2.6053777353461465
100,500,0.9,0.1,20,3,1556.0115191774394,282.2539632166672,624.3246331260532,31.367320887247722,2.610744636681496
100,500,0.9,0.1,20,5,1555.5055912227458,282.14391297673967,624.2733786404839,32.25036090215047,2.610051617877387
100,500,0.9,0.15,20,3,1555.559085622833,282.55890159522227,624.2493784628185,34.944721802075705,2.611427374504279
100,500,0.9,0.15,20,5,1553.6778498550457,282.88271447187725,624.101187132039,32.06688756148021,2.6113544309747883
100,500,0.9,0.2,20,3,1555.6208279619138,283.21972064533554,624.2140277001989,33.03643519083659,2.613610474751407
100,500,0.9,0.2,20,5,1554.0084139074659,282.01505717205333,624.2054363088905,34.85467120011648,2.608776449397088
100,500,0.9,0.25,20,3,1552.921355155485,282.92144058512224,624.0784504011907,31.462489835421245,2.61107278962509
100,500,0.9,0.25,20,5,1552.5323319053016,282.59856877044484,624.0573663522533,33.97144775390625,2.6097719185478288
100,500,0.9,0.3,20,3,1552.3305244468797,282.45016176288146,624.0780231096036,34.295384089152016,2.6092058344467643
100,500,0.9,0.3,20,5,1552.5186100402243,283.1834170976638,624.0339623439395,32.538088806470235,2.6116811177417616
100,500,0.95,0.5,5,3,1554.238927346479,282.2428958957816,624.2148689840411,40.45851607322693,2.609664643779236
100,500,0.95,0.5,5,5,1553.3823322091323,282.6894979881426,624.1123055549436,44.57377016544342,2.6105785006673417
100,500,0.95,0.5,10,3,1553.1433759041915,282.86835593082327,624.1131484944115,34.91630210081736,2.6110564198563813
100,500,0.95,0.5,10,5,1552.403903814882,282.78419474910845,624.0396351675597,36.61333203315735,2.6103011275009824
100,500,0.95,0.5,20,3,1553.1104831831078,282.40459276615456,624.1066604885223,34.48085847695668,2.6094848277004346
100,500,0.95,0.5,20,5,1552.1398600818845,282.5802456841842,624.0799167887483,34.76311724185943,2.6095468205911967
100,500,0.95,0.75,5,3,1554.201300641849,279.6480538449036,624.4456154538509,40.51659158070882,2.601325994738009
100,500,0.95,0.75,5,5,1554.594195815317,280.57304935370064,624.3705186662835,43.97085174719493,2.604498479562304
100,500,0.95,0.75,10,3,1555.0743631999271,281.41796474553627,624.3122792473024,37.56139102776845,2.607471748724088
100,500,0.95,0.75,10,5,1553.9805076194011,280.8630711548083,624.3440524513985,37.5699799935023,2.605120565922964
100,500,0.95,0.75,20,3,1554.267300930555,280.95284699196753,624.3713103769544,34.18864541053772,2.6056021552627224
100,500,0.95,0.75,20,5,1553.7162659647463,280.29804880812003,624.3855936648108,36.17623981634776,2.6031643818639316
100,500,0.95,0.1,5,3,1556.5107380550478,281.717380519695,624.3791679454155,38.01025854746501,2.609283544015196
100,500,0.95,0.1,5,5,1556.0186451658724,282.4947332787243,624.2721841586225,42.654149262110394,2.611475839452907
100,500,0.95,0.1,10,3,1554.4052643166322,282.25819780572675,624.2033136571483,34.656380979220074,2.6097823110209504
100,500,0.95,0.1,10,5,1554.7303385765206,282.70118132769005,624.2037820578736,35.78972361882528,2.611422129034665
100,500,0.95,0.1,20,3,1553.8010879564217,282.57725377070204,624.1551217906309,30.753455424308775,2.6104748972005
100,500,0.95,0.1,20,5,1555.5819190435222,282.6747069312887,624.2436620188861,34.90503525733948,2.6118166426530376
100,500,0.95,0.15,5,3,1556.2450373949457,283.32174626845233,624.241393325579,38.69330823421478,2.6143017586288546
100,500,0.95,0.15,5,5,1554.1200982592534,282.5126619350591,624.1517439076925,42.16745151678721,2.6104142706860514
100,500,0.95,0.15,10,3,1554.1173155585282,282.66275043379807,624.1545052141847,35.256696764628096,2.610917119055045
100,500,0.95,0.15,10,5,1554.363782330314,282.6846878006197,624.1912943054734,35.995481665929155,2.6111660328417083
100,500,0.95,0.15,20,3,1553.597170209502,282.6711087699283,624.1162178930857,32.54422173500061,2.6106302113279676
100,500,0.95,0.15,20,5,1553.5578954492473,283.1878795729259,624.0628112236983,33.45517189502716,2.6122568480491837
