Iteracion,Configuracion,Metodo_Seleccion,Metodo_Cruce,Metodo_Mutacion,Mejor_Fitness,Mejor_generacion
16,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000636020265203995,207
16,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006413167824755123,207
17,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006359488924008056,265
17,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006410351990073153,283
17,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006329804882348657,194
17,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006329958663053997,78
17,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006372590392228832,264
17,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000636664180027231,239
17,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006293629656752682,48
17,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006317541958917098,183
17,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006331132033498077,207
17,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000637432106776113,109
18,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.00062925590259117,154
18,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006352101401036546,243
18,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006391727108963946,236
18,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000640530401027687,250
18,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006385821294822591,238
18,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000631880140882699,283
18,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006289361599678599,268
18,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006380269554329863,294
18,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006319846710032932,104
18,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.00063539499566537,154
12,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006402566531002309,208
12,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006462942000616092,295
12,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417404010617202,229
12,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006413788996504097,295
12,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006470402707421562,286
12,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006431114023017876,273
12,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000638051694348013,242
12,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006414699531589153,251
12,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.00063930845581822,187
12,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006439384048699741,211
13,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006393202737279001,238
13,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006470576149096769,247
13,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006437164973344061,157
13,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006420761271736251,215
13,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006465606831310993,287
13,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006422062605571115,195
13,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006454082397842625,277
13,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006390192828627183,289
13,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006404477072354748,164
13,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006421425997053148,209
14,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006397242601291382,271
14,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417426016587295,291
14,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000645963542767587,253
14,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006427601018309308,298
14,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006441025309342119,247
14,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006441018982333444,265
14,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000643588497692547,285
14,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000642763767059751,179
14,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006399766645522285,88
14,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006471656945636976,224
15,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417770619096282,286
15,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000644106111893197,216
15,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006399766645522285,194
15,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006426722588136111,108
15,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006421883246536166,173
15,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006414398488905469,299
15,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006389064434784733,168
15,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000641435584728861,293
15,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006429614264865324,197
15,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006412802510289528,298
16,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006378861063195845,119
16,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000645120042455875,261
16,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006461172358625366,258
16,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006391287331280221,128
16,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415023181983259,287
16,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006450740537675205,294
16,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006413678427003585,295
16,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000642830155368004,296
16,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006408612426754316,270
16,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417770619096282,247
17,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000638971589158354,278
17,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006413335888930311,232
17,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006467384474729272,252
17,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000640451688571641,290
17,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006476958531869914,229
17,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006462908123232492,300
17,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000645120042455875,248
17,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006443333243574384,288
17,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006433630732683544,230
17,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006406949429815436,196
18,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006411277808966287,202
18,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006394626202440321,247
18,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006439898340837336,272
18,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006400118959011815,293
18,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006433178507656714,294
18,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006422961179256961,130
18,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006451135302781362,297
18,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000644297509171003,264
18,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006432481987579324,287
18,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006443286273510431,230
12,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006334527323838901,110
12,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006352445991905953,298
12,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006319991233090552,111
12,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006397171248558072,296
12,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006401343867942142,257
12,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006343758987809455,265
12,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006338638103341411,260
12,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006311563653696695,169
12,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006346720463828887,227
12,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006374690376523751,261
13,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000630541519358386,284
13,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006384281245856034,46
13,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006331999276900601,292
13,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006329815724377595,132
13,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006357839359199162,267
13,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006361879213617976,297
13,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006342190945192369,123
13,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000638719408355961,240
13,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006344900513686264,206
13,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006382188032699216,296
14,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006325052554788736,193
14,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006376298491376746,108
14,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000636944270986242,254
14,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006326752350965195,196
14,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006403004017946463,295
14,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006418960790241089,293
14,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006348027570621103,93
14,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006353602941286013,236
14,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006349272401288168,247
14,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006398206181570214,288
15,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006335635670482432,33
15,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006352700320050422,276
15,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006393914231665902,198
15,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006348685892931969,249
15,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006366565778511924,170
15,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006354272868990764,206
15,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006340144950231865,104
15,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000638255743085665,220
15,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006357960695182657,20
15,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006370659267478641,269
16,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006308869784039586,169
16,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006352555072627091,69
16,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006349052005380531,199
16,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006356082101051915,266
16,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000637879735762128,213
16,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006342975110605901,66
16,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006384492550513685,217
16,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006381497467115641,239
16,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006348440225370479,286
16,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006346373622849355,135
17,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000638023991481108,287
17,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006356833055278213,56
17,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006348686938507139,134
17,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000631750546447712,284
17,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006399958785590811,290
17,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006356677440836066,73
17,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006331454837596659,291
17,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000639314402936177,210
17,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006346211406248978,300
17,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006344595021182124,178
18,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006335937187266978,154
18,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006352821551245651,121
18,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006347794128658763,292
18,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006334969706255669,144
18,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006347330042898064,108
18,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006357553398621037,54
18,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006373703396493509,269
18,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006313240983257924,241
18,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006353292783948314,212
18,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000636959605073375,205
12,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006414881736545063,260
12,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006413335888930311,271
12,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000647057973199684,218
12,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006441797916716541,258
12,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417347487913571,109
12,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006460455683101939,300
12,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406138785917559,243
12,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440827136662317,215
12,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000644106111893197,260
12,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006459964410471433,290
13,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006437772557821346,299
13,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006410669899677958,252
13,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006389652976353827,298
13,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006455957848905476,189
13,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006425594542512719,195
13,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406256086276299,138
13,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006411853150396611,249
13,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006395651026286564,288
13,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006402680066939986,206
13,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006394887614432592,225
14,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006403707648912285,273
14,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006419172278639763,261
14,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000644181842589702,261
14,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006437092307614752,279
14,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006437485585446595,278
14,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006394006732702881,192
14,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409142493069274,149
14,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006441002858155141,216
14,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000645921615270505,299
14,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006438944077687998,279
15,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006394870257785221,264
15,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006417347487913571,269
15,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.00064265774473376,262
15,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006441329659810357,295
15,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006465170005397576,96
15,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421468367303133,296
15,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406949429815436,201
15,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006391376802334722,300
15,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006403798894528673,172
15,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006428475449256046,294
16,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006408084798073163,102
16,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006428133605003297,256
16,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006403023579940281,298
16,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006429217234374111,240
16,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006478640198486109,292
16,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000645120042455875,171
16,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000643593796139484,287
16,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006434701328248336,169
16,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006432086630597379,210
16,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006438139262537829,300
17,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006419399352350684,293
17,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000638892889955055,299
17,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006354828016778512,143
17,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000643863600998866,298
17,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006459725329131966,295
17,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006407593105575834,261
17,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006398837684300135,217
17,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006427036165218265,184
17,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006405589844228574,168
17,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440421977137532,299
18,1,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006411841335294885,238
18,2,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006469124558570913,269
18,3,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006399766645522285,242
18,4,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006413335888930311,107
18,5,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406567703518768,191
18,6,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006395189253211383,171
18,7,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006407635405345459,260
18,8,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000641270346413932,225
18,9,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006436751076224198,135
18,10,seleccion_por_ranking,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006408909515657632,107
12,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006357749935490292,57
12,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006400047986366691,260
12,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006341488515698898,192
12,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006351260273846533,198
12,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006339999660417406,239
12,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006355120619335247,251
12,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000633496989829389,169
12,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006347274632207009,124
12,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006342447222210959,156
12,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006384761424800154,260
13,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006333899269984479,139
13,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006375264044272763,190
13,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006357023961729933,280
13,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006380965462186355,282
13,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006397242601291382,225
13,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006374704746679315,222
13,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006365964018816186,173
13,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006415113386534162,14
13,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006349511691233906,229
13,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006389840178074248,218
14,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006338363829163082,128
14,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006382989758260486,203
14,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006326711490389073,56
14,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006349231914724524,278
14,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006398469868099597,215
14,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006364203794576137,222
14,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000631690041778263,120
14,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006361410904445298,176
14,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006332526298056475,242
14,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000635808687329619,87
15,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006388549728583397,165
15,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006365347151454951,210
15,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006338531661314762,219
15,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006344900513686264,58
15,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006353865449569256,282
15,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006356486215308148,126
15,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006346023170598626,277
15,8,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006344402723951092,295
15,9,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006385161598190802,200
15,10,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006354309858860548,233
16,1,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006295653476959674,148
16,2,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006364639874410853,262
16,3,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.00063348853628047,188
16,4,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006338001335452575,83
16,5,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006367502813358301,90
16,6,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.0006346383120644273,179
16,7,seleccion_por_ranking,cruce_2_puntos,mutacion_aleatoria,0.000636464200073327,250
