Iteracion,Configuracion,Metodo_Seleccion,Metodo_Cruce,Metodo_Mutacion,Mejor_Fitness,Mejor_generacion,Promedios_20p
21,7,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006450083263026612,258,0.0006448973202160629
21,8,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006378865332427836,292,0.0006377784590624983
21,9,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000647419456089461,224,0.000647419456089461
21,10,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000647589289485766,286,0.0006474224907619515
22,1,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006395421373129181,298,0.000639249617659678
22,2,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006428582056669928,239,0.0006428582056669928
22,3,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000642489985814592,271,0.0006422151986014049
22,4,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006462479802123648,291,0.0006458994333047096
22,5,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006414156098747973,271,0.0006409450080853388
22,6,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006426628362926528,290,0.0006424867618260046
22,7,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006428190594059184,256,0.000642782540470405
22,8,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006409120098089712,260,0.0006407692974835397
22,9,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006400418590907285,299,0.0006388740561784533
22,10,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006440785798177783,140,0.0006440785798177782
23,1,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006410500692568604,270,0.0006409677016400801
23,2,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006421653102303339,244,0.0006421620203207602
23,3,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006414612780535823,295,0.0006403492207156025
23,4,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006391866705312102,254,0.0006391411238326497
23,5,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006423417409771938,81,0.0006423417409771938
23,6,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006432555181847035,275,0.0006430433853275699
23,7,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006390122086631944,260,0.0006389206093350478
23,8,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006405245563503494,241,0.0006405245563503495
23,9,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.000641354446912942,97,0.0006413544469129419
23,10,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006432481987579324,169,0.0006432481987579324
24,1,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006402396130914536,253,0.0006401709136525794
24,2,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006438470101191227,250,0.0006438183487231361
24,3,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006444027027576317,298,0.0006439661636732451
24,4,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006426989567945468,218,0.0006426989567945466
24,5,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006392226306377645,208,0.0006392226306377645
24,6,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006416917487269191,224,0.0006416917487269192
24,7,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006439255677758495,244,0.0006439188329227021
24,8,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006406138785917559,48,0.0006406138785917556
24,9,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006443853160240455,230,0.0006443853160240455
24,10,seleccion_por_torneo,cruce_2_puntos,mutacion_intercambio_por_etapa,0.0006437837602929101,226,0.0006437837602929099
17,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006269891741363849,269,0.0006269523285396081
17,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006364087415633076,300,0.0006359211021478913
17,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006307915990207929,58,0.0006307915990207927
17,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006338987180265764,297,0.0006326320418892604
17,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006373857969939938,277,0.0006372447230717484
17,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006336107784639724,298,0.0006320317890323285
17,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006317434120207948,127,0.0006317434120207949
17,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006328175137506476,242,0.000632810304610509
17,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006311189411549421,49,0.0006311189411549423
17,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006360266077515933,175,0.0006360266077515931
18,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006273477454856788,262,0.0006273028258666817
18,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006375526544104912,286,0.0006368478638346529
18,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006339476954822373,56,0.0006339476954822372
18,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006378553068003659,285,0.0006374482406943462
18,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006369398198728914,125,0.0006369398198728916
18,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006349787584394734,78,0.0006349787584394732
18,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006335206720354584,229,0.0006335206720354585
18,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000633188059104334,139,0.0006331880591043339
18,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006324254645302174,77,0.0006324254645302175
18,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006330767441908148,95,0.0006330767441908149
19,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006271522854272101,291,0.0006269978058860828
19,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006396585280288256,241,0.0006396585280288254
19,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006362993820788059,225,0.0006362993820788059
19,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006367529478598248,146,0.0006367529478598247
19,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006363197167806497,282,0.0006359832107092937
19,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006338096009652984,146,0.0006338096009652984
19,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006313625785029444,230,0.0006313625785029443
19,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006343046060815116,283,0.0006326038335252943
19,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006354384053973372,207,0.0006354384053973371
19,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006387087059693061,203,0.000638708705969306
20,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006336181664843918,12,0.0006336181664843917
20,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006339088867711129,83,0.0006339088867711127
20,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006345921205034026,193,0.0006345921205034026
20,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006349472777362024,46,0.0006349472777362026
20,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006359269479595257,238,0.0006359269479595257
20,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006333445933036829,237,0.000633344593303683
20,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006322516327577507,182,0.0006322516327577506
20,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006372901044292081,276,0.0006363307922794116
20,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006298834325680743,164,0.0006298834325680744
20,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006366218022074868,293,0.0006352673931864742
21,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006273540585064713,254,0.0006272809319309077
21,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006357304753182443,48,0.0006357304753182442
21,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006343889431494678,260,0.0006339590107824292
21,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000635224700434405,42,0.0006352247004344048
21,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006375200320999631,204,0.0006375200320999631
21,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006411933349827154,282,0.0006408901601676653
21,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006300743234976083,91,0.0006300743234976081
21,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006364966991191359,32,0.0006364966991191361
21,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006363196369930636,253,0.0006361809356737488
21,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006386158849833423,171,0.0006386158849833425
22,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006302111843206414,284,0.0006291954673660942
22,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006379805076215527,191,0.0006379805076215527
22,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006328000686165936,11,0.0006328000686165937
22,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000634913398934366,295,0.0006348852911052335
22,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006414471773166004,290,0.0006411580182598341
22,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006360591081771832,294,0.0006353038162704416
22,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006361439578140992,212,0.0006361439578140991
22,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006352698563183718,206,0.0006352698563183718
22,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006375367670479423,221,0.0006375367670479422
22,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006335263266415505,287,0.0006333472503567147
23,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006292890859792578,113,0.0006292890859792578
23,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006389171412653312,206,0.0006389171412653309
23,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006315663378590919,294,0.0006314917571029813
23,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006364116434235906,277,0.0006362961700589659
23,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006384507283741801,289,0.0006382467029022664
23,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006344347393971112,182,0.0006344347393971109
23,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006320222362189919,143,0.0006320222362189918
23,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000634456521517367,47,0.0006344565215173672
23,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006315234019442785,252,0.0006311028737792221
23,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006393126107188703,188,0.0006393126107188702
24,1,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006272021606694841,93,0.0006272021606694842
24,2,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006379338686559436,285,0.0006374126078477452
24,3,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006309104705891338,280,0.0006305728376340124
24,4,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006342661105098073,69,0.0006342661105098072
24,5,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.000635497184509814,236,0.0006354971845098142
24,6,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006301856325262357,5,0.0006301856325262358
24,7,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006322054578420919,133,0.0006322054578420921
24,8,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006346142029099633,90,0.0006346142029099635
24,9,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006334063081042395,95,0.0006334063081042395
24,10,seleccion_por_torneo,cruce_2_puntos,mutacion_aleatoria,0.0006366535391049547,282,0.0006365317579224186
17,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000637984887731898,192,0.0006379848877318978
17,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006439900441046117,122,0.0006439900441046117
17,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006398829212339518,230,0.0006398829212339517
17,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006392753665403411,298,0.0006389034940484171
17,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006465170005397576,167,0.0006465170005397574
17,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006432015518899663,285,0.0006430917877982705
17,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006406949429815436,211,0.0006406949429815436
17,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006340097546689604,49,0.0006340097546689603
17,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006425099661057931,196,0.000642509966105793
17,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006458756904951041,254,0.0006458353004980181
18,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006386921872046407,290,0.0006382620637269669
18,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417750593729141,287,0.0006417520933319586
18,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006416580184839417,240,0.0006416580184839416
18,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006436756503032025,291,0.0006429562857557569
18,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006432086630597379,220,0.0006432086630597379
18,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006417347487913571,64,0.0006417347487913573
18,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006400221157931665,268,0.000640004385899049
18,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006408071574505712,292,0.0006404748201629221
18,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000642096088389891,212,0.0006420960883898912
18,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006441856406528551,266,0.0006440772769541029
19,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006435639293766575,238,0.0006435639293766575
19,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006436876039367338,249,0.0006436529811400319
19,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006436604878118927,229,0.0006436604878118927
19,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006438862825006121,252,0.000643847951303514
19,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006405589844228574,114,0.0006405589844228572
19,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006395786515528608,92,0.0006395786515528608
19,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006387945742540584,295,0.0006383971469550535
19,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006434888383974113,260,0.0006433756948950995
19,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006410755409788136,260,0.0006410250288203631
19,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006430846881073697,286,0.0006423642100666639
20,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006401328952956886,55,0.0006401328952956885
20,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006436670271772447,260,0.0006433243569652086
20,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006412242941609658,282,0.0006411270423915492
20,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006390571801671071,294,0.0006385670377287521
20,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006475768296528277,282,0.0006469358740844461
20,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006425643487303504,284,0.0006423721166536814
20,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000644297509171003,297,0.0006432103929321538
20,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006384920690607731,241,0.0006384920690607733
20,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006414738215312364,135,0.0006414738215312364
20,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006442461144222353,277,0.0006441964746924627
21,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006350086243324914,230,0.0006350086243324916
21,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006434883957579912,295,0.0006431871308640468
21,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.000645059961469833,295,0.0006447212547596508
21,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006409058013236551,117,0.0006409058013236553
21,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006377831456270113,54,0.0006377831456270114
21,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006439698276183474,150,0.0006439698276183476
21,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006435953741613756,243,0.0006435798863397209
21,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.00064219382169257,251,0.0006421406329232341
21,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006406949429815436,126,0.0006406949429815436
21,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006393326082227792,226,0.000639332608222779
22,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006409859837260899,293,0.0006403901905717053
22,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006462115720850466,221,0.0006462115720850466
22,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006425241872832215,285,0.0006422819191834103
22,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006390571801671071,106,0.0006390571801671072
22,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006470617313215089,262,0.0006467584486960393
22,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006429364731229602,192,0.0006429364731229602
22,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006403575507935314,293,0.0006399779596133186
22,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006431864700617071,277,0.0006419704232530556
22,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006413595263661306,262,0.0006412805556313746
22,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006453030666957109,295,0.0006431785167031581
23,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006382423034025376,229,0.0006382423034025376
23,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006408300981544907,292,0.0006396040545633847
23,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006440891266119858,298,0.0006430484846485977
23,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006401957024711042,206,0.0006401957024711043
23,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006448726305599412,288,0.0006444369223001182
23,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006399766645522285,115,0.0006399766645522282
23,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006390215151635722,155,0.0006390215151635725
23,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006395717173007857,261,0.0006395153619767107
23,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006436604878118927,273,0.000642813514144879
23,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006406949429815436,220,0.0006406949429815436
24,1,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006445824913981324,138,0.0006445824913981327
24,2,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006413231894155034,221,0.0006413231894155034
24,3,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006426198356383767,289,0.000642135542730614
24,4,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006435810376391127,229,0.0006435810376391126
24,5,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006424437428717339,289,0.000642327324122692
24,6,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006430440123884768,128,0.0006430440123884766
24,7,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006431545188257003,243,0.000643149120867797
24,8,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006415670572067551,215,0.0006415670572067552
24,9,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006401957024711042,77,0.0006401957024711043
24,10,seleccion_por_ranking,cruce_1_punto,mutacion_intercambio_por_etapa,0.0006393326082227792,97,0.000639332608222779
17,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006269785035330868,154,0.0006269785035330867
17,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006416460849828237,220,0.0006416460849828236
17,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006387830855750842,95,0.0006387830855750843
17,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006353535541102695,74,0.0006353535541102695
17,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006318229189288793,290,0.0006315455063162889
17,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006355228521908172,105,0.0006355228521908173
17,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006348518616061736,151,0.0006348518616061736
17,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006358171196321387,204,0.0006358171196321389
17,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006343470777869308,256,0.0006341133040932037
17,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006340791125011643,242,0.000634073623951573
18,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006337804520851985,206,0.0006337804520851984
18,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006363950653079754,213,0.0006363950653079752
18,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006362016069501658,227,0.0006362016069501659
18,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.00063783729947954,210,0.00063783729947954
18,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006374181863735761,299,0.0006369606483727471
18,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006386118420381719,108,0.0006386118420381719
18,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006390102528742935,136,0.0006390102528742934
18,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006379656864893105,253,0.0006377922968869294
18,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006309475584450767,145,0.0006309475584450766
18,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006318427452461248,234,0.0006318427452461245
19,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006342523793478408,212,0.0006342523793478407
19,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006365672351261362,160,0.0006365672351261363
19,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006385236968961219,272,0.0006382993503052826
19,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006426989567945468,113,0.0006426989567945466
19,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006363736495650471,156,0.0006363736495650473
19,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006333632653243052,164,0.000633363265324305
19,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006425555668181813,200,0.0006425555668181811
19,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006390194761960693,241,0.0006390194761960691
19,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006346696482527322,244,0.0006346307241709515
19,10,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006368783664015336,211,0.0006368783664015336
20,1,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006330656430495919,113,0.000633065643049592
20,2,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006351310233011311,284,0.0006348968896590474
20,3,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000635825773262274,290,0.0006347747600313487
20,4,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006362698785516266,145,0.0006362698785516268
20,5,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006352637098522922,241,0.0006352637098522921
20,6,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.000637308430690049,98,0.0006373084306900491
20,7,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006343351151817514,269,0.000633692818724467
20,8,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006353927115168149,268,0.0006351996502266616
20,9,seleccion_por_ranking,cruce_1_punto,mutacion_aleatoria,0.0006406918773647846,222,0.0006406918773647845
